,Date,Open,High,Low,Close,Adj Close,Volume,Labels
0,2000-01-03,112.4375,116.0,111.875,116.0,81.09603100000002,10347700,
1,2000-01-04,114.0,114.5,110.875,112.0625,78.3433,8227800,
2,2000-01-05,112.9375,119.75,112.125,116.0,81.09603100000002,12733200,
3,2000-01-06,118.0,118.9375,113.5,114.0,79.697784,7971900,
4,2000-01-07,117.25,117.9375,110.625,113.5,79.348267,11856700,
5,2000-01-10,117.25,119.375,115.375,118.0,82.494217,8540500,hold
6,2000-01-11,117.875,121.125,116.625,119.0,83.193336,7873300,hold
7,2000-01-12,119.625,122.0,118.25,119.5,83.542885,6803800,hold
8,2000-01-13,119.9375,121.0,115.75,118.25,82.668999,8489700,hold
9,2000-01-14,120.9375,123.3125,117.5,119.625,83.63027199999998,10956600,hold
10,2000-01-18,119.6875,119.75,115.0,115.75,80.921211,7643900,buy
11,2000-01-19,115.5625,122.0,112.6875,119.5,83.542885,8634500,hold
12,2000-01-20,123.0,124.75,119.0,119.0,83.193336,17783400,hold
13,2000-01-21,121.875,123.0,119.9375,121.5,84.941071,7868700,sell
14,2000-01-24,121.875,122.875,116.5625,121.5,84.941071,6499200,sell
15,2000-01-25,116.75,119.5,116.0,119.125,83.280746,6936900,hold
16,2000-01-26,119.0625,119.9375,116.0,116.75,81.620346,4895100,hold
17,2000-01-27,118.0,118.4375,111.625,113.5,79.348267,8324600,hold
18,2000-01-28,112.75,114.1875,110.0625,111.5625,77.993713,6669400,hold
19,2000-01-31,111.375,112.8125,109.625,112.25,78.474335,6202700,hold
20,2000-02-01,112.375,113.4375,109.125,110.0,76.90136,7304700,buy
21,2000-02-02,112.0,115.8125,110.375,113.5,79.348267,7707700,hold
22,2000-02-03,115.0,117.5,114.0625,117.125,81.88248399999998,6213800,hold
23,2000-02-04,118.1875,118.4375,114.8125,115.625,80.83386999999998,5405300,hold
24,2000-02-07,116.0,116.875,113.125,114.125,79.785179,5779500,hold
25,2000-02-08,116.9375,119.0,116.1875,118.8125,83.149666,5464300,hold
26,2000-02-09,119.0,119.75,117.0,117.375,82.14363900000002,5374700,hold
27,2000-02-10,117.6875,119.125,116.875,119.125,83.36839300000003,4446600,sell
28,2000-02-11,119.0625,119.4375,114.5625,115.375,80.743973,5749400,hold
29,2000-02-14,116.0,116.375,114.5,116.0625,81.225105,4544000,hold
30,2000-02-15,115.875,117.4375,113.875,117.125,81.968704,5177500,hold
31,2000-02-16,116.5,117.3125,115.25,115.75,81.00640899999998,3966900,hold
32,2000-02-17,116.5,118.875,115.75,116.75,81.70626800000002,5237500,hold
33,2000-02-18,115.25,115.9375,111.5,112.5,78.731926,7673400,hold
34,2000-02-22,112.0,113.4375,108.75,111.0,77.682159,7654800,hold
35,2000-02-23,110.5,110.5,108.5,108.75,76.107536,7435300,hold
36,2000-02-24,108.8125,111.0,108.1875,110.5,77.332237,9112000,hold
37,2000-02-25,109.875,109.875,104.9375,108.0,75.582657,10312200,hold
38,2000-02-28,104.625,106.5,103.9375,104.5,73.133224,8479900,hold
39,2000-02-29,105.5625,105.5625,100.9375,102.75,71.90847,10484900,hold
40,2000-03-01,102.0,105.5,100.0625,100.25,70.158905,10807800,buy
41,2000-03-02,100.5,105.4375,99.5,103.125,72.170959,11192900,hold
42,2000-03-03,107.25,110.0,106.0625,108.0,75.582657,10162800,sell
43,2000-03-06,109.9375,111.0,101.0,103.0625,72.12719,10747400,hold
44,2000-03-07,106.0,107.0,101.6875,103.0,72.08345,10035100,hold
45,2000-03-08,103.0,106.875,102.75,106.25,74.357956,8376400,hold
46,2000-03-09,106.5,108.0,104.125,108.0,75.582657,6334100,hold
47,2000-03-10,107.625,109.0,105.0,105.25,73.658066,7093200,hold
48,2000-03-13,104.0,109.0,102.5,107.6875,75.363968,7871000,hold
49,2000-03-14,107.75,110.0,107.375,108.625,76.020073,7973700,hold
50,2000-03-15,107.5,108.25,106.125,107.0,74.882813,5665900,hold
51,2000-03-16,109.0,109.8125,107.875,109.0,76.282494,6622500,hold
52,2000-03-17,108.25,111.6875,107.6875,110.0,76.982338,8857300,hold
53,2000-03-20,110.0,113.375,109.9375,112.75,78.906891,6563500,hold
54,2000-03-21,112.8125,114.6875,111.9375,113.5,79.431786,6771600,hold
55,2000-03-22,114.5,115.375,113.875,114.25,79.95668,6137800,hold
56,2000-03-23,115.875,115.875,111.625,115.25,80.656509,6492400,hold
57,2000-03-24,115.375,122.25,115.0625,120.625,84.418137,12125600,hold
58,2000-03-27,125.0,128.25,124.625,126.875,88.79213,11862900,sell
59,2000-03-28,125.75,127.0,122.0625,122.5,85.730354,8149600,hold
60,2000-03-29,122.3125,122.4375,118.5,119.0,83.280907,7312300,hold
61,2000-03-30,118.875,123.0,118.6875,122.75,85.905266,9158000,hold
62,2000-03-31,122.625,123.75,117.0625,118.375,82.843506,8015200,buy
63,2000-04-03,120.0,122.375,119.4375,122.0,85.380379,7715600,hold
64,2000-04-04,121.5,126.9375,115.0625,121.1875,84.811768,16667200,hold
65,2000-04-05,120.5,125.75,119.75,125.0,87.479927,8693500,sell
66,2000-04-06,123.5,128.0,122.625,122.75,85.905266,8887400,hold
67,2000-04-07,123.5,125.6875,121.5,123.125,86.167725,5380300,hold
68,2000-04-10,124.75,125.375,121.5625,122.125,85.46788000000002,5507300,hold
69,2000-04-11,121.625,121.625,117.8125,119.375,83.54334300000002,7738700,hold
70,2000-04-12,119.625,119.625,111.6875,113.75,79.606728,8885200,hold
71,2000-04-13,112.5,114.3125,110.0,110.625,77.41971600000002,8236400,hold
72,2000-04-14,109.8125,112.75,102.875,105.0,73.483131,11782000,hold
73,2000-04-17,103.875,112.25,103.3125,111.875,78.29454,9969500,hold
74,2000-04-18,112.25,115.125,110.0625,111.5,78.03208199999997,8205500,hold
75,2000-04-19,109.75,109.75,102.8125,105.0,73.483131,14674500,hold
76,2000-04-20,105.0,105.25,102.0625,104.0,72.783302,10633300,buy
77,2000-04-24,102.0,107.1875,101.25,106.5,74.532913,8523100,hold
78,2000-04-25,106.5,113.0,106.4375,112.5,78.731926,9576400,sell
79,2000-04-26,112.5,113.9375,109.0,110.5,77.332237,6182800,hold
80,2000-04-27,109.5,113.125,108.6875,110.625,77.41971600000002,6317500,hold
81,2000-04-28,112.0,112.6875,110.125,111.5,78.03208199999997,4888600,hold
82,2000-05-01,112.5,113.1875,110.4375,112.0,78.38203399999998,4196100,hold
83,2000-05-02,111.0,113.625,110.6875,111.375,77.944626,4085000,hold
84,2000-05-03,110.5,111.125,106.5625,108.125,75.670135,5543800,hold
85,2000-05-04,109.125,109.1875,107.1875,107.625,75.32019,3631300,hold
86,2000-05-05,106.625,109.625,106.5,107.875,75.495209,4695100,hold
87,2000-05-08,108.0625,110.375,107.625,109.75,76.90005500000002,4826900,hold
88,2000-05-09,110.5,110.625,108.25,109.0,76.374535,4864900,hold
89,2000-05-10,105.5,105.6875,102.0625,103.0,72.170433,10012700,buy
90,2000-05-11,104.0,107.5,103.1875,104.4375,73.177696,8106200,hold
91,2000-05-12,103.75,105.75,103.25,104.4375,73.177696,5599700,hold
92,2000-05-15,104.0,104.875,102.0,104.1875,73.00251800000002,5907800,hold
93,2000-05-16,105.125,109.25,105.0,109.0,76.374535,7265800,hold
94,2000-05-17,107.5,108.875,106.125,107.875,75.586281,5524500,hold
95,2000-05-18,106.125,107.3125,104.6875,106.0625,74.316284,4577200,hold
96,2000-05-19,106.0625,107.5,105.0,106.4375,74.579048,6419200,hold
97,2000-05-22,106.0,109.25,103.4375,109.25,76.549728,6769400,hold
98,2000-05-23,109.0,110.0,107.125,107.375,75.235916,5978900,hold
99,2000-05-24,106.5,110.0,104.1875,109.625,76.812454,8184200,hold
100,2000-05-25,110.5,112.25,106.375,106.5,74.622826,5967600,hold
101,2000-05-26,105.5,107.1875,104.5625,106.9375,74.92939799999998,4296900,hold
102,2000-05-30,107.75,111.0,107.6875,110.9375,77.732101,3617500,hold
103,2000-05-31,110.5,110.75,107.1875,107.3125,75.192131,3732500,hold
104,2000-06-01,107.5625,108.9375,105.5,106.0,74.27248399999998,5712500,buy
105,2000-06-02,109.0,109.75,107.625,108.8125,76.243149,5473300,hold
106,2000-06-05,108.4375,114.1875,108.4375,112.8125,79.045876,7281400,hold
107,2000-06-06,112.25,114.625,111.25,112.375,78.73934200000002,5369400,hold
108,2000-06-07,112.5,121.75,111.5,121.0,84.782753,11115500,sell
109,2000-06-08,119.375,122.3125,117.5,119.75,83.906891,9325600,hold
110,2000-06-09,119.875,120.75,118.875,119.6875,83.863075,4739100,hold
111,2000-06-12,119.125,120.4375,118.843697,118.843697,83.271828,3640300,hold
112,2000-06-13,118.875,119.9375,116.75,119.3125,83.60035699999997,4008600,hold
113,2000-06-14,118.875,120.0,115.5,116.0,81.279327,5282600,hold
114,2000-06-15,116.0,119.0,115.875,116.8125,81.84864,5386300,hold
115,2000-06-16,116.3125,117.6875,113.25,113.25,79.352478,8046200,hold
116,2000-06-19,113.5,120.375,113.25,120.375,84.344803,6059200,sell
117,2000-06-20,120.0,120.6875,115.375,116.375,81.542046,7103800,hold
